Date,Close
02.02.2018 16:00:00,"34,68"
05.02.2018 16:00:00,"32,84"
06.02.2018 16:00:00,"33,42"
07.02.2018 16:00:00,"33,14"
08.02.2018 16:00:00,"31,86"
09.02.2018 16:00:00,"32,36"
12.02.2018 16:00:00,"32,83"
13.02.2018 16:00:00,"33,1"
14.02.2018 16:00:00,"33,34"
15.02.2018 16:00:00,"33,83"
16.02.2018 16:00:00,"34,35"
20.02.2018 16:00:00,"34,11"
21.02.2018 16:00:00,"33,88"
22.02.2018 16:00:00,"33,86"
23.02.2018 16:00:00,"34,35"
26.02.2018 16:00:00,"35,14"
27.02.2018 16:00:00,"34,86"
28.02.2018 16:00:00,"34,4"
01.03.2018 16:00:00,"33,75"
02.03.2018 16:00:00,"34,06"
05.03.2018 16:00:00,"34,22"
06.03.2018 16:00:00,"33,99"
07.03.2018 16:00:00,"34,04"
08.03.2018 16:00:00,"34,58"
09.03.2018 16:00:00,"34,83"
12.03.2018 16:00:00,"34,68"
13.03.2018 16:00:00,"34,81"
14.03.2018 16:00:00,"34,44"
15.03.2018 16:00:00,"34,65"
16.03.2018 16:00:00,"34,84"
19.03.2018 16:00:00,"34,42"
20.03.2018 16:00:00,"34,42"
21.03.2018 16:00:00,"34,36"
22.03.2018 16:00:00,"33,73"
23.03.2018 16:00:00,"32,67"
26.03.2018 16:00:00,"33,19"
27.03.2018 16:00:00,"33,17"
28.03.2018 16:00:00,"33,44"
29.03.2018 16:00:00,"33,62"
02.04.2018 16:00:00,"33,2"
03.04.2018 16:00:00,"33,8"
04.04.2018 16:00:00,"34,23"
05.04.2018 16:00:00,"33,85"
06.04.2018 16:00:00,"33,32"
09.04.2018 16:00:00,"33,59"
10.04.2018 16:00:00,"34,06"
11.04.2018 16:00:00,"33,91"
12.04.2018 16:00:00,"34,41"
13.04.2018 16:00:00,"34,41"
16.04.2018 16:00:00,"34,61"
17.04.2018 16:00:00,"34,42"
18.04.2018 16:00:00,"34,57"
19.04.2018 16:00:00,"34,61"
20.04.2018 16:00:00,"34,7"
23.04.2018 16:00:00,"34,86"
24.04.2018 16:00:00,"35,11"
25.04.2018 16:00:00,"34,75"
26.04.2018 16:00:00,"34,91"
27.04.2018 16:00:00,"35,05"
30.04.2018 16:00:00,"34,68"
01.05.2018 16:00:00,"33,54"
02.05.2018 16:00:00,"33,05"
03.05.2018 16:00:00,"32,93"
04.05.2018 16:00:00,"33,01"
07.05.2018 16:00:00,"33,09"
08.05.2018 16:00:00,"33,14"
09.05.2018 16:00:00,"33,32"
10.05.2018 16:00:00,"33,19"
11.05.2018 16:00:00,"33,63"
14.05.2018 16:00:00,"33,97"
15.05.2018 16:00:00,"33,81"
16.05.2018 16:00:00,"33,8"
17.05.2018 16:00:00,"33,83"
18.05.2018 16:00:00,"33,76"
21.05.2018 16:00:00,"33,91"
22.05.2018 16:00:00,"33,84"
23.05.2018 16:00:00,"34,08"
24.05.2018 16:00:00,34
25.05.2018 16:00:00,"33,8"
29.05.2018 16:00:00,"33,82"
30.05.2018 16:00:00,"34,15"
31.05.2018 16:00:00,"34,04"
01.06.2018 16:00:00,"34,34"
04.06.2018 16:00:00,"34,53"
05.06.2018 16:00:00,"34,52"
06.06.2018 16:00:00,"34,46"
07.06.2018 16:00:00,"34,57"
08.06.2018 16:00:00,"34,74"
11.06.2018 16:00:00,"34,39"
12.06.2018 16:00:00,"34,39"
13.06.2018 16:00:00,"34,31"
14.06.2018 16:00:00,"34,26"
15.06.2018 16:00:00,"34,45"
18.06.2018 16:00:00,"34,26"
19.06.2018 16:00:00,"34,31"
20.06.2018 16:00:00,"34,54"
21.06.2018 16:00:00,"34,39"
22.06.2018 16:00:00,"34,59"
25.06.2018 16:00:00,"34,46"
26.06.2018 16:00:00,"34,46"
27.06.2018 16:00:00,"34,3"
28.06.2018 16:00:00,"34,45"
29.06.2018 16:00:00,"34,37"
02.07.2018 16:00:00,"34,42"
03.07.2018 13:00:00,"34,44"
05.07.2018 16:00:00,"34,93"
06.07.2018 16:00:00,"35,16"
09.07.2018 16:00:00,"35,2"
10.07.2018 16:00:00,"35,46"
11.07.2018 16:00:00,"35,25"
12.07.2018 16:00:00,"35,54"
13.07.2018 16:00:00,"35,55"
16.07.2018 16:00:00,"35,41"
17.07.2018 16:00:00,"35,67"
18.07.2018 16:00:00,"35,68"
19.07.2018 16:00:00,"35,39"
20.07.2018 16:00:00,"35,36"
23.07.2018 16:00:00,"35,25"
24.07.2018 16:00:00,"35,71"
25.07.2018 16:00:00,"35,99"
26.07.2018 16:00:00,"36,15"
27.07.2018 16:00:00,"36,39"
30.07.2018 16:00:00,"36,56"
31.07.2018 16:00:00,"37,83"
01.08.2018 16:00:00,"38,15"
02.08.2018 16:00:00,"37,56"
03.08.2018 16:00:00,"38,4"
06.08.2018 16:00:00,"38,88"
07.08.2018 16:00:00,"38,69"
08.08.2018 16:00:00,"39,23"
09.08.2018 16:00:00,"38,84"
10.08.2018 16:00:00,"38,77"
13.08.2018 16:00:00,"38,66"
14.08.2018 16:00:00,"38,57"
15.08.2018 16:00:00,"38,99"
16.08.2018 16:00:00,"39,24"
17.08.2018 16:00:00,"39,87"
20.08.2018 16:00:00,"40,1"
21.08.2018 16:00:00,"39,94"
22.08.2018 16:00:00,"39,85"
23.08.2018 16:00:00,"39,98"
24.08.2018 16:00:00,"40,17"
27.08.2018 16:00:00,"39,39"
28.08.2018 16:00:00,"39,31"
29.08.2018 16:00:00,"39,31"
30.08.2018 16:00:00,"39,31"
31.08.2018 16:00:00,"39,33"
04.09.2018 16:00:00,"39,19"
05.09.2018 16:00:00,"39,65"
06.09.2018 16:00:00,"39,58"
07.09.2018 16:00:00,"39,98"
10.09.2018 16:00:00,"39,84"
11.09.2018 16:00:00,"40,08"
12.09.2018 16:00:00,"40,18"
13.09.2018 16:00:00,"40,59"
14.09.2018 16:00:00,"40,7"
17.09.2018 16:00:00,"40,74"
18.09.2018 16:00:00,"41,22"
19.09.2018 16:00:00,"40,98"
20.09.2018 16:00:00,"41,45"
21.09.2018 16:00:00,"41,74"
24.09.2018 16:00:00,"41,62"
25.09.2018 16:00:00,"41,48"
26.09.2018 16:00:00,"41,38"
27.09.2018 16:00:00,"41,59"
28.09.2018 16:00:00,"41,75"
01.10.2018 16:00:00,"41,94"
02.10.2018 16:00:00,"41,89"
03.10.2018 16:00:00,"42,45"
04.10.2018 16:00:00,"42,35"
05.10.2018 16:00:00,"42,54"
08.10.2018 16:00:00,"42,9"
09.10.2018 16:00:00,"43,08"
10.10.2018 16:00:00,"42,17"
11.10.2018 16:00:00,"40,56"
12.10.2018 16:00:00,"41,47"
15.10.2018 16:00:00,"40,85"
16.10.2018 16:00:00,"41,62"
17.10.2018 16:00:00,"42,22"
18.10.2018 16:00:00,"41,68"
19.10.2018 16:00:00,"42,16"
22.10.2018 16:00:00,"42,03"
23.10.2018 16:00:00,"41,78"
24.10.2018 16:00:00,"40,24"
25.10.2018 16:00:00,"41,12"
26.10.2018 16:00:00,"40,36"
29.10.2018 16:00:00,"40,95"
30.10.2018 16:00:00,"40,63"
31.10.2018 16:00:00,"40,79"
01.11.2018 16:00:00,"41,37"
02.11.2018 16:00:00,"40,67"
05.11.2018 16:00:00,"41,23"
06.11.2018 16:00:00,"40,74"
07.11.2018 16:00:00,"42,06"
08.11.2018 16:00:00,"41,54"
09.11.2018 16:00:00,"41,95"
12.11.2018 16:00:00,"41,79"
13.11.2018 16:00:00,"41,23"
14.11.2018 16:00:00,"40,65"
15.11.2018 16:00:00,"40,93"
16.11.2018 16:00:00,"41,22"
19.11.2018 16:00:00,"41,85"
20.11.2018 16:00:00,"41,24"
21.11.2018 16:00:00,"40,83"
23.11.2018 13:00:00,"40,87"
26.11.2018 16:00:00,"41,06"
27.11.2018 16:00:00,"41,75"
28.11.2018 16:00:00,"42,54"
29.11.2018 16:00:00,"43,11"
30.11.2018 16:00:00,"43,8"
03.12.2018 16:00:00,"43,57"
04.12.2018 16:00:00,"42,76"
06.12.2018 16:00:00,"42,61"
07.12.2018 16:00:00,"41,61"
10.12.2018 16:00:00,"42,06"
11.12.2018 16:00:00,"41,69"
12.12.2018 16:00:00,"41,83"
13.12.2018 16:00:00,"42,22"
14.12.2018 16:00:00,"41,49"
17.12.2018 16:00:00,"40,84"
18.12.2018 16:00:00,"40,17"
19.12.2018 16:00:00,"39,76"
20.12.2018 16:00:00,"39,74"
21.12.2018 16:00:00,"39,72"
24.12.2018 13:00:00,"38,41"
26.12.2018 16:00:00,"39,97"
27.12.2018 16:00:00,"40,59"
28.12.2018 16:00:00,"40,7"
31.12.2018 16:00:00,"41,35"
02.01.2019 16:00:00,"40,97"
03.01.2019 16:00:00,"39,83"
04.01.2019 16:00:00,"40,74"
07.01.2019 16:00:00,"40,95"
08.01.2019 16:00:00,"41,14"
09.01.2019 16:00:00,"41,06"
10.01.2019 16:00:00,"40,08"
11.01.2019 16:00:00,"40,62"
14.01.2019 16:00:00,"40,14"
15.01.2019 16:00:00,"40,48"
16.01.2019 16:00:00,"39,89"
17.01.2019 16:00:00,"40,23"
18.01.2019 16:00:00,"40,29"
22.01.2019 16:00:00,"40,04"
23.01.2019 16:00:00,"39,94"
24.01.2019 16:00:00,"38,79"
25.01.2019 16:00:00,"38,5"
28.01.2019 16:00:00,"37,45"
29.01.2019 16:00:00,"38,62"
30.01.2019 16:00:00,"39,39"
31.01.2019 16:00:00,"40,21"
01.02.2019 16:00:00,"40,62"
04.02.2019 16:00:00,"40,2"
05.02.2019 16:00:00,"39,89"
06.02.2019 16:00:00,"40,1"
07.02.2019 16:00:00,"39,5"
08.02.2019 16:00:00,"40,01"
11.02.2019 16:00:00,"39,48"
12.02.2019 16:00:00,"39,66"
13.02.2019 16:00:00,"39,5"
14.02.2019 16:00:00,"39,76"
15.02.2019 16:00:00,"40,17"
19.02.2019 16:00:00,"40,36"
20.02.2019 16:00:00,"39,98"
21.02.2019 16:00:00,"39,92"
22.02.2019 16:00:00,"40,7"
25.02.2019 16:00:00,"40,81"
26.02.2019 16:00:00,"40,75"
27.02.2019 16:00:00,"40,67"
28.02.2019 16:00:00,"41,07"
01.03.2019 16:00:00,"41,08"
04.03.2019 16:00:00,"40,8"
05.03.2019 16:00:00,"40,63"
06.03.2019 16:00:00,"39,66"
07.03.2019 16:00:00,"39,21"
08.03.2019 16:00:00,"38,74"
11.03.2019 16:00:00,"39,31"
12.03.2019 16:00:00,"39,53"
13.03.2019 16:00:00,"39,8"
14.03.2019 16:00:00,"39,02"
15.03.2019 16:00:00,"39,58"
18.03.2019 16:00:00,"39,61"
19.03.2019 16:00:00,"40,07"
20.03.2019 16:00:00,"39,95"
21.03.2019 16:00:00,"40,12"
22.03.2019 16:00:00,"39,65"
25.03.2019 16:00:00,"39,68"
26.03.2019 16:00:00,"40,19"
27.03.2019 16:00:00,"39,81"
28.03.2019 16:00:00,"40,06"
29.03.2019 16:00:00,"40,23"
01.04.2019 16:00:00,"40,58"
02.04.2019 16:00:00,"40,65"
03.04.2019 16:00:00,"40,58"
04.04.2019 16:00:00,"40,49"
05.04.2019 16:00:00,"40,73"
08.04.2019 16:00:00,"40,87"
09.04.2019 16:00:00,"40,58"
10.04.2019 16:00:00,"40,48"
11.04.2019 16:00:00,"40,04"
12.04.2019 16:00:00,"39,51"
15.04.2019 16:00:00,"39,87"
16.04.2019 16:00:00,"38,76"
17.04.2019 16:00:00,"37,78"
18.04.2019 16:00:00,"37,31"
22.04.2019 16:00:00,"36,93"
23.04.2019 16:00:00,"37,34"
24.04.2019 16:00:00,"37,3"
25.04.2019 16:00:00,"37,52"
26.04.2019 16:00:00,"37,86"
29.04.2019 16:00:00,"37,5"
30.04.2019 16:00:00,"38,47"
01.05.2019 16:00:00,"38,62"
